afterCorrection	HKBea1Aug	HKBea1Feb	HKBea1May	HKBea1Nov	HKBea2Aug	HKBea2Feb	HKBea2May	HKBea2Nov	HKBea3Aug	HKBea3Feb	HKBea3May	HKBea3Nov	HKSta1Aug	HKSta1Feb	HKSta1May	HKSta1Nov	HKSta2Aug	HKSta2Feb	HKSta2May	HKSta2Nov	HKSta3Aug	HKSta3Feb	HKSta3May	HKSta3Nov	HKSW1Aug	HKSW1Feb	HKSW1May	HKSW1Nov	HKSW2Aug	HKSW2Feb	HKSW2May	HKSW2Nov	HKSW3Aug	HKSW3Feb	HKSW3May	HKSW3Nov	LTCC1Aug	LTCC1Feb	LTCC1May	LTCC1Nov	LTCC2Aug	LTCC2Feb	LTCC2May	LTCC2Nov	LTCC3Aug	LTCC3Feb	LTCC3May	LTCC3Nov	LTCMW1Aug	LTCMW1Feb	LTCMW1May	LTCMW1Nov	LTCMW2Aug	LTCMW2Feb	LTCMW2May	LTCMW2Nov	LTCMW3Aug	LTCMW3Feb	LTCMW3May	LTCMW3Nov	LTPC1Aug	LTPC1Feb	LTPC1May	LTPC1Nov	LTPC2Aug	LTPC2May	LTPC2Nov	LTPC3Aug	LTPC3Feb	LTPC3May	LTPC3Nov	SKBlu1Aug	SKBlu1Feb	SKBlu1May	SKBlu1Nov	SKBlu2Aug	SKBlu2Feb	SKBlu2May	SKBlu2Nov	SKBlu3Aug	SKBlu3Feb	SKBlu3May	SKBlu3Nov	SKLKW1Aug	SKLKW1Feb	SKLKW1May	SKLKW1Nov	SKLKW2Aug	SKLKW2Feb	SKLKW2May	SKLKW2Nov	SKLKW3Aug	SKLKW3Feb	SKLKW3May	SKLKW3Nov	SKSha1Aug	SKSha1Feb	SKSha1May	SKSha1Nov	SKSha2Aug	SKSha2Feb	SKSha2May	SKSha2Nov	SKSha3Aug	SKSha3Feb	SKSha3May	SKSha3Nov
protist_Zotu563	0	0	0	0	2.857142857	1.428571429	22.85714286	1.428571429	0	1.428571429	4.285714286	5.714285714	0	0	7.142857143	11.42857143	0	1.428571429	5.714285714	0	0	0	1.428571429	2.857142857	12.85714286	0	10	8.571428571	0	0	5.714285714	0	1.428571429	0	8.571428571	77.14285714	0	0	8.571428571	1.428571429	0	4.285714286	1.428571429	0	0	0	10	2.857142857	0	0	0	0	1.428571429	0	0	0	0	1.428571429	2.857142857	0	1.428571429	0	4.285714286	5.714285714	0	2.857142857	1.428571429	1.428571429	0	0	0	0	4.285714286	0	5.714285714	1.428571429	1.428571429	0	11.42857143	0	2.857142857	1.428571429	12.85714286	15.71428571	0	1.428571429	1.428571429	1.428571429	1.428571429	11.42857143	10	0	0	2.857142857	7.142857143	2.857142857	2.857142857	0	135.7142857	4.285714286	7.142857143	0	38.57142857	0	7.142857143	0	94.28571429
protist_Zotu458	0	2.857142857	0	0	0	21.42857143	0	1.428571429	0	11.42857143	0	0	0	14.28571429	21.42857143	7.142857143	1.428571429	0	22.85714286	0	0	0	52.85714286	1.428571429	0	0	0	1.428571429	0	0	0	0	0	1.428571429	0	0	0	0	0	0	0	2.857142857	0	0	0	0	0	2.857142857	0	0	0	0	0	0	0	0	0	4.285714286	2.857142857	0	0	0	0	0	0	0	2.857142857	0	0	0	0	0	98.57142857	0	0	4.285714286	10	0	0	0	35.71428571	0	0	0	0	0	1.428571429	0	1.428571429	1.428571429	0	0	7.142857143	0	0	21.42857143	45.71428571	0	2.857142857	32.85714286	107.1428571	0	4.285714286	18.57142857	195.7142857	0	15.71428571
protist_Zotu298	18.57142857	15.71428571	2.857142857	60	11.42857143	10	4.285714286	1.428571429	4.285714286	14.28571429	0	72.85714286	18.57142857	7.142857143	14.28571429	7.142857143	10	2.857142857	11.42857143	25.71428571	20	1.428571429	18.57142857	77.14285714	11.42857143	2.857142857	11.42857143	27.14285714	2.857142857	0	0	0	0	1.428571429	1.428571429	57.14285714	0	2.857142857	2.857142857	12.85714286	4.285714286	2.857142857	2.857142857	4.285714286	1.428571429	4.285714286	1.428571429	2.857142857	1.428571429	1.428571429	22.85714286	7.142857143	12.85714286	0	8.571428571	20	1.428571429	7.142857143	2.857142857	0	0	1.428571429	2.857142857	95.71428571	2.857142857	1.428571429	11.42857143	0	30	2.857142857	0	5.714285714	60	37.14285714	87.14285714	1.428571429	41.42857143	7.142857143	8.571428571	1.428571429	57.14285714	31.42857143	8.571428571	2.857142857	12.85714286	14.28571429	18.57142857	0	22.85714286	17.14285714	37.14285714	4.285714286	20	15.71428571	4.285714286	10	70	28.57142857	37.14285714	12.85714286	104.2857143	4.285714286	84.28571429	40	118.5714286	5.714285714	17.14285714
protist_Zotu581	1.428571429	10	0	0	0	1.428571429	2.857142857	1.428571429	2.857142857	0	0	8.571428571	2.857142857	4.285714286	10	1.428571429	2.857142857	0	7.142857143	0	0	0	15.71428571	0	0	0	1.428571429	4.285714286	1.428571429	1.428571429	0	0	0	0	0	35.71428571	0	0	0	1.428571429	0	1.428571429	0	0	0	0	1.428571429	2.857142857	1.428571429	0	0	1.428571429	0	1.428571429	2.857142857	0	0	1.428571429	0	0	0	0	1.428571429	2.857142857	0	1.428571429	0	0	0	0	0	1.428571429	37.14285714	5.714285714	1.428571429	12.85714286	18.57142857	0	1.428571429	1.428571429	18.57142857	14.28571429	8.571428571	0	0	4.285714286	4.285714286	0	7.142857143	2.857142857	0	0	1.428571429	0	30	17.14285714	14.28571429	21.42857143	110	1.428571429	34.28571429	21.42857143	25.71428571	0	38.57142857	2.857142857	11.42857143
protist_Zotu424	0	85.71428571	0	0	0	75.71428571	0	0	0	71.42857143	0	1.428571429	0	28.57142857	17.14285714	1.428571429	10	10	8.571428571	0	0	37.14285714	7.142857143	0	2.857142857	14.28571429	0	4.285714286	0	4.285714286	1.428571429	0	2.857142857	20	8.571428571	4.285714286	0	5.714285714	0	0	0	1.428571429	0	0	0	5.714285714	1.428571429	0	0	1.428571429	0	0	0	1.428571429	0	0	0	25.71428571	1.428571429	0	0	0	4.285714286	0	2.857142857	1.428571429	1.428571429	0	4.285714286	1.428571429	0	0	68.57142857	17.14285714	4.285714286	0	98.57142857	7.142857143	37.14285714	0	70	5.714285714	4.285714286	2.857142857	1.428571429	24.28571429	7.142857143	0	4.285714286	42.85714286	14.28571429	0	5.714285714	11.42857143	0	2.857142857	15.71428571	4.285714286	4.285714286	0	34.28571429	1.428571429	1.428571429	2.857142857	15.71428571	0	0
protist_Zotu678	0	4.285714286	0	11.42857143	0	1.428571429	0	0	0	0	0	37.14285714	0	0	0	2.857142857	1.428571429	0	0	7.142857143	0	2.857142857	0	5.714285714	1.428571429	0	0	18.57142857	0	0	0	0	0	0	0	5.714285714	0	1.428571429	0	0	0	1.428571429	0	0	0	0	1.428571429	140	0	0	0	1.428571429	0	0	2.857142857	4.285714286	0	0	0	0	1.428571429	0	0	10	2.857142857	0	0	2.857142857	0	0	0	2.857142857	0	2.857142857	24.28571429	1.428571429	0	0	5.714285714	4.285714286	1.428571429	1.428571429	72.85714286	11.42857143	2.857142857	0	5.714285714	18.57142857	0	1.428571429	4.285714286	2.857142857	0	1.428571429	1.428571429	4.285714286	0	0	61.42857143	8.571428571	1.428571429	0	134.2857143	18.57142857	0	0	1.428571429
protist_Zotu434	0	0	0	5.714285714	2.857142857	1.428571429	1.428571429	0	0	0	0	0	2.857142857	1.428571429	5.714285714	0	7.142857143	0	0	0	0	0	11.42857143	0	2.857142857	0	0	5.714285714	0	0	1.428571429	0	0	0	7.142857143	0	0	0	2.857142857	0	0	0	1.428571429	0	0	2.857142857	1.428571429	0	0	0	0	1.428571429	1.428571429	0	0	0	0	1.428571429	4.285714286	0	0	0	0	1.428571429	0	0	0	0	0	0	0	0	20	88.57142857	12.85714286	1.428571429	5.714285714	0	4.285714286	1.428571429	1.428571429	1.428571429	0	0	0	7.142857143	0	0	1.428571429	15.71428571	0	0	2.857142857	1.428571429	0	10	28.57142857	0	45.71428571	12.85714286	30	1.428571429	98.57142857	30	44.28571429	64.28571429	111.4285714
protist_Zotu517	0	22.85714286	1.428571429	0	0	35.71428571	2.857142857	1.428571429	0	20	0	0	0	27.14285714	20	0	2.857142857	0	24.28571429	0	1.428571429	0	40	0	0	1.428571429	0	2.857142857	0	1.428571429	0	0	0	0	0	0	2.857142857	0	0	0	0	1.428571429	4.285714286	0	0	1.428571429	0	2.857142857	1.428571429	0	0	2.857142857	0	0	0	0	0	15.71428571	2.857142857	0	4.285714286	0	4.285714286	0	1.428571429	0	0	4.285714286	1.428571429	4.285714286	0	1.428571429	100	0	1.428571429	4.285714286	24.28571429	1.428571429	7.142857143	5.714285714	37.14285714	4.285714286	2.857142857	0	4.285714286	4.285714286	0	0	4.285714286	11.42857143	1.428571429	0	5.714285714	8.571428571	1.428571429	1.428571429	51.42857143	0	34.28571429	15.71428571	140	1.428571429	8.571428571	8.571428571	212.8571429	1.428571429	37.14285714
protist_Zotu779	0	0	0	0	0	0	0	0	0	0	0	0	3.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710	1.666666667	0	0	11.66666667	0	3.333333333	0	1.666666667	0	0	3.333333333	0	10	0	11.66666667	15	1.666666667	1.666666667	3.333333333	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
protist_Zotu107	81.66666667	1.666666667	203.3333333	3.333333333	35	0	115	0	23.33333333	0	133.3333333	8.333333333	218.3333333	0	5	5	731.6666667	0	11.66666667	26.66666667	50	11.66666667	3.333333333	13.33333333	455	0	51.66666667	6.666666667	225	0	16.66666667	0	168.3333333	5	43.33333333	0	33.33333333	15	38.33333333	1.666666667	48.33333333	23.33333333	56.66666667	0	38.33333333	30	6.666666667	1.666666667	351.6666667	6.666666667	8.333333333	35	278.3333333	30	41.66666667	1.666666667	118.3333333	1.666666667	16.66666667	0	33.33333333	0	46.66666667	28.33333333	35	10	13.33333333	23.33333333	0	41.66666667	0	83.33333333	0	585	6.666666667	266.6666667	0	640	16.66666667	56.66666667	0	1316.666667	3.333333333	133.3333333	0	250	1.666666667	248.3333333	0	348.3333333	6.666666667	118.3333333	1.666666667	346.6666667	3.333333333	116.6666667	0	393.3333333	1.666666667	195	0	1120	1.666666667	176.6666667	3.333333333	583.3333333	3.333333333
protist_Zotu125	35	195	3.333333333	5	10	111.6666667	66.66666667	5	11.66666667	505	61.66666667	10	60	111.6666667	18.33333333	16.66666667	140	31.66666667	26.66666667	0	26.66666667	85	8.333333333	53.33333333	115	141.6666667	10	25	120	75	23.33333333	0	20	175	40	10	21.66666667	60	23.33333333	13.33333333	58.33333333	66.66666667	36.66666667	1.666666667	41.66666667	98.33333333	23.33333333	10	128.3333333	485	43.33333333	6.666666667	303.3333333	178.3333333	18.33333333	5	116.6666667	141.6666667	20	0	60	3.333333333	26.66666667	38.33333333	75	1.666666667	26.66666667	41.66666667	63.33333333	48.33333333	0	5	45	330	10	11.66666667	43.33333333	331.6666667	36.66666667	13.33333333	71.66666667	371.6666667	46.66666667	20	30	101.6666667	13.33333333	16.66666667	3.333333333	86.66666667	21.66666667	6.666666667	11.66666667	106.6666667	5	3.333333333	11.66666667	126.6666667	1.666666667	0	6.666666667	178.3333333	35	5	15	331.6666667	21.66666667
protist_Zotu201	23.33333333	36.66666667	30	3.333333333	0	28.33333333	101.6666667	0	18.33333333	40	138.3333333	30	83.33333333	16.66666667	26.66666667	0	190	5	33.33333333	5	15	10	8.333333333	11.66666667	81.66666667	13.33333333	15	26.66666667	48.33333333	26.66666667	3.333333333	0	5	16.66666667	20	8.333333333	1.666666667	3.333333333	11.66666667	5	8.333333333	13.33333333	20	0	5	13.33333333	15	6.666666667	138.3333333	8.333333333	10	25	36.66666667	28.33333333	25	1.666666667	18.33333333	28.33333333	33.33333333	0	13.33333333	0	21.66666667	8.333333333	20	5	26.66666667	6.666666667	1.666666667	18.33333333	0	6.666666667	43.33333333	300	5	28.33333333	66.66666667	353.3333333	13.33333333	10	105	506.6666667	28.33333333	41.66666667	13.33333333	128.3333333	21.66666667	51.66666667	13.33333333	205	16.66666667	13.33333333	23.33333333	156.6666667	11.66666667	5	10	118.3333333	6.666666667	25	36.66666667	263.3333333	0	23.33333333	26.66666667	76.66666667	3.333333333
protist_Zotu214	16.66666667	18.33333333	0	0	15	3.333333333	31.66666667	5	1.666666667	76.66666667	50	1.666666667	20	16.66666667	15	0	51.66666667	6.666666667	5	0	20	6.666666667	1.666666667	0	41.66666667	31.66666667	16.66666667	13.33333333	36.66666667	8.333333333	18.33333333	0	16.66666667	58.33333333	8.333333333	0	35	68.33333333	16.66666667	15	108.3333333	78.33333333	38.33333333	51.66666667	166.6666667	83.33333333	31.66666667	16.66666667	48.33333333	311.6666667	26.66666667	16.66666667	43.33333333	258.3333333	8.333333333	1.666666667	95	55	53.33333333	0	228.3333333	121.6666667	41.66666667	16.66666667	168.3333333	16.66666667	65	80	173.3333333	45	0	25	16.66666667	15	11.66666667	6.666666667	50	8.333333333	5	3.333333333	23.33333333	20	5	20	1.666666667	21.66666667	5	20	15	21.66666667	11.66666667	0	8.333333333	35	3.333333333	1.666666667	8.333333333	91.66666667	0	6.666666667	8.333333333	75	0	3.333333333	0	16.66666667	0
protist_Zotu259	11.66666667	3.333333333	20	35	11.66666667	3.333333333	55	10	6.666666667	35	86.66666667	70	43.33333333	1.666666667	6.666666667	0	175	1.666666667	6.666666667	1.666666667	6.666666667	0	5	1.666666667	43.33333333	0	8.333333333	118.3333333	33.33333333	3.333333333	8.333333333	0	18.33333333	18.33333333	11.66666667	53.33333333	0	1.666666667	6.666666667	125	5	3.333333333	33.33333333	0	5	6.666666667	1.666666667	0	55	6.666666667	3.333333333	1.666666667	36.66666667	13.33333333	6.666666667	6.666666667	10	6.666666667	21.66666667	0	1.666666667	8.333333333	16.66666667	20	0	11.66666667	21.66666667	5	3.333333333	28.33333333	0	3.333333333	5	255	48.33333333	0	8.333333333	236.6666667	25	6.666666667	8.333333333	273.3333333	56.66666667	6.666666667	0	35	35	10	1.666666667	206.6666667	33.33333333	15	0	291.6666667	55	1.666666667	0	130	8.333333333	5	0	206.6666667	33.33333333	1.666666667	1.666666667	151.6666667	3.333333333
protist_Zotu393	1.666666667	31.66666667	108.3333333	0	0	8.333333333	33.33333333	0	3.333333333	43.33333333	60	0	25	6.666666667	11.66666667	0	78.33333333	1.666666667	3.333333333	0	0	5	5	0	21.66666667	3.333333333	8.333333333	0	18.33333333	3.333333333	1.666666667	0	0	0	15	0	1.666666667	0	1.666666667	0	0	5	13.33333333	0	3.333333333	10	0	0	21.66666667	3.333333333	5	1.666666667	6.666666667	0	3.333333333	0	6.666666667	8.333333333	1.666666667	0	6.666666667	0	5	3.333333333	13.33333333	5	0	1.666666667	1.666666667	15	3.333333333	1.666666667	1.666666667	43.33333333	0	1.666666667	6.666666667	85	0	0	5	271.6666667	0	56.66666667	1.666666667	93.33333333	0	48.33333333	3.333333333	75	6.666666667	305	1.666666667	190	0	0	5	18.33333333	0	0	0	75	0	0	0	6.666666667	1.666666667
protist_Zotu491	1.666666667	3.333333333	10	3.333333333	0	0	16.66666667	316.6666667	1.666666667	8.333333333	36.66666667	5	8.333333333	1.666666667	3.333333333	0	31.66666667	0	3.333333333	0	0	0	1.666666667	0	10	3.333333333	6.666666667	1.666666667	5	0	0	0	3.333333333	5	5	6.666666667	1.666666667	0	1.666666667	0	0	1.666666667	5	0	5	1.666666667	0	0	13.33333333	5	3.333333333	0	11.66666667	3.333333333	8.333333333	0	6.666666667	0	1.666666667	0	0	0	1.666666667	6.666666667	1.666666667	0	0	1.666666667	0	5	0	0	0	125	0	5	0	115	1.666666667	0	0	111.6666667	0	0	0	46.66666667	0	0	0	16.66666667	3.333333333	0	0	21.66666667	3.333333333	1.666666667	0	6.666666667	0	0	0	73.33333333	0	1.666666667	3.333333333	10	0
protist_Zotu518	23.33333333	3.333333333	120	1.666666667	8.333333333	0	5	0	15	0	26.66666667	1.666666667	16.66666667	0	0	0	76.66666667	0	3.333333333	1.666666667	31.66666667	1.666666667	3.333333333	0	66.66666667	0	11.66666667	0	70	0	1.666666667	0	25	0	3.333333333	0	26.66666667	1.666666667	5	1.666666667	23.33333333	3.333333333	1.666666667	0	20	5	1.666666667	0	58.33333333	0	0	6.666666667	66.66666667	3.333333333	5	0	16.66666667	0	6.666666667	0	3.333333333	0	5	1.666666667	3.333333333	1.666666667	1.666666667	8.333333333	3.333333333	8.333333333	0	20	0	21.66666667	0	50	1.666666667	95	5	8.333333333	1.666666667	170	3.333333333	10	0	43.33333333	8.333333333	21.66666667	0	15	10	8.333333333	0	58.33333333	1.666666667	8.333333333	0	28.33333333	0	13.33333333	0	58.33333333	0	1.666666667	0	16.66666667	0
protist_Zotu520	6.666666667	30	13.33333333	0	10	3.333333333	18.33333333	0	8.333333333	38.33333333	36.66666667	5	13.33333333	5	1.666666667	0	45	6.666666667	1.666666667	3.333333333	6.666666667	10	5	1.666666667	46.66666667	8.333333333	3.333333333	3.333333333	23.33333333	3.333333333	8.333333333	0	25	11.66666667	5	0	11.66666667	3.333333333	5	0	8.333333333	11.66666667	21.66666667	0	1.666666667	11.66666667	1.666666667	0	26.66666667	35	10	3.333333333	15	18.33333333	5	1.666666667	13.33333333	6.666666667	6.666666667	0	8.333333333	1.666666667	13.33333333	1.666666667	16.66666667	0	3.333333333	3.333333333	8.333333333	21.66666667	0	0	5	65	8.333333333	21.66666667	21.66666667	33.33333333	13.33333333	3.333333333	3.333333333	55	3.333333333	3.333333333	1.666666667	25	0	3.333333333	1.666666667	28.33333333	0	0	0	48.33333333	1.666666667	3.333333333	0	23.33333333	0	10	0	31.66666667	0	8.333333333	5	15	0
protist_Zotu588	11.66666667	0	6.666666667	11.66666667	1.666666667	0	0	1.666666667	0	0	5	1.666666667	0	0	0	0	13.33333333	0	0	6.666666667	1.666666667	0	0	0	41.66666667	0	0	25	5	0	0	0	35	0	3.333333333	0	3.333333333	0	0	1.666666667	15	1.666666667	3.333333333	0	13.33333333	0	0	0	26.66666667	0	1.666666667	10	10	0	0	0	21.66666667	0	3.333333333	0	5	0	3.333333333	3.333333333	5	0	1.666666667	18.33333333	0	1.666666667	1.666666667	40	0	15	1.666666667	63.33333333	0	11.66666667	5	20	0	10	3.333333333	20	0	0	0	53.33333333	0	8.333333333	1.666666667	316.6666667	0	6.666666667	1.666666667	5	0	5	0	35	0	0	0	70	0	1.666666667	0
protist_Zotu60	110	263.3333333	341.6666667	68.33333333	68.33333333	166.6666667	330	1.666666667	75	438.3333333	393.3333333	103.3333333	518.3333333	218.3333333	106.6666667	5	1073.333333	53.33333333	60	16.66666667	130	178.3333333	63.33333333	21.66666667	428.3333333	100	121.6666667	70	311.6666667	86.66666667	85	0	200	108.3333333	93.33333333	20	118.3333333	31.66666667	96.66666667	48.33333333	150	41.66666667	128.3333333	210	56.66666667	70	71.66666667	56.66666667	528.3333333	5	36.66666667	36.66666667	728.3333333	95	51.66666667	33.33333333	290	116.6666667	101.6666667	1.666666667	181.6666667	0	135	156.6666667	286.6666667	33.33333333	31.66666667	135	61.66666667	83.33333333	0	131.6666667	93.33333333	775	285	183.3333333	201.6666667	1315	205	93.33333333	165	1735	283.3333333	70	66.66666667	261.6666667	173.3333333	81.66666667	41.66666667	558.3333333	90	20	20	565	90	80	30	671.6666667	13.33333333	100	13.33333333	1588.333333	53.33333333	86.66666667	40	1165	5
protist_Zotu87	31.66666667	166.6666667	171.6666667	5	20	103.3333333	66.66666667	0	11.66666667	228.3333333	65	20	63.33333333	131.6666667	11.66666667	3.333333333	175	30	15	21.66666667	28.33333333	115	13.33333333	1.666666667	265	65	31.66666667	6.666666667	200	35	15	0	200	108.3333333	13.33333333	6.666666667	38.33333333	25	23.33333333	3.333333333	48.33333333	63.33333333	36.66666667	0	71.66666667	123.3333333	45	0	66.66666667	2630	10	5	126.6666667	183.3333333	8.333333333	0	116.6666667	101.6666667	30	0	88.33333333	3075	31.66666667	5	101.6666667	6.666666667	13.33333333	31.66666667	113.3333333	56.66666667	0	66.66666667	18.33333333	225	10	96.66666667	58.33333333	156.6666667	40	35	26.66666667	200	3.333333333	40	5	115	3.333333333	36.66666667	13.33333333	96.66666667	3.333333333	0	8.333333333	236.6666667	10	75	6.666666667	131.6666667	11.66666667	145	1.666666667	101.6666667	38.33333333	165	5	300	81.66666667
protist_Zotu231	0	12.94478528	0	0	0	3.987730061	0	0	0	14.5398773	0.306748466	0	0.061349693	6.871165644	0.306748466	0.061349693	0	1.472392638	0.061349693	0.061349693	0.061349693	1.104294479	0.18404908	0	0.061349693	13.49693252	0	0	0.245398773	8.404907975	0.061349693	0	0	4.049079755	0.061349693	0	0	0.18404908	0.061349693	0	0.061349693	0.674846626	0	0	0.061349693	1.533742331	0	0	0	0.306748466	0.061349693	0.061349693	0	0.36809816	0	0.061349693	0	3.987730061	0	0	0.122699387	0	0	0	0.18404908	0	0	0.061349693	0.797546012	0	0	4.601226994	0.122699387	0	0.306748466	4.294478528	0.429447853	0	0.306748466	1.963190184	0.18404908	0	0.858895706	2.26993865	0	0	0.245398773	3.435582822	0.061349693	0	0.490797546	0	0	0	0.245398773	1.656441718	0.122699387	0.061349693	0	1.226993865	0	0	0	2.147239264	0.122699387	0	0
protist_Zotu46	0.061349693	0	0.245398773	0	0	0	0	0	0	0	0	0	1.533742331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122699387	0	0	0	0	0	0	0	0	0	0	0	1.288343558	0.674846626	0	0	3.558282209	0	0	0.674846626	8.773006135	0.306748466	0	0.061349693	2.024539877	0.061349693	0	0	1.288343558	0.122699387	0	0	0.36809816	0.245398773	0	2.331288344	0.920245399	1.288343558	0.122699387	0.674846626	0.122699387	0	0.122699387	92.51533742	0.122699387	0	0	0	0	0	0	0	0	0	0	0	0	0.18404908	0	0	0.061349693	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061349693	0	0.981595092	0	0	0
protist_Zotu213	0	9.202453988	3.312883436	0	0.061349693	5.950920245	0.245398773	0	0	26.44171779	2.515337423	0	0	7.73006135	1.656441718	0	0	1.226993865	1.288343558	0	0.061349693	1.779141104	1.349693252	0	0	4.294478528	0.18404908	0	0.061349693	3.006134969	0.36809816	0	0	2.699386503	0.18404908	0	0	0.245398773	0.306748466	0	0	0.613496933	0.18404908	0	0	0.18404908	0.674846626	0	0.18404908	0	0	0	0	0.736196319	0	0	0	3.803680982	0	0	0	0	0.122699387	0	0	0	0	0	1.349693252	0	0	0	0.858895706	0.306748466	0	0	2.944785276	0	0	0	2.45398773	0.245398773	0	0	0.18404908	0.18404908	0	0	0	0	0	0	0.061349693	0.061349693	0	0	0.613496933	0.736196319	0	0.061349693	0.490797546	5.337423313	0	0	0.858895706	4.539877301	0
protist_Zotu426	0.122699387	0	5.521472393	0	0	0	0.674846626	0	0	0	1.656441718	0	0	0.061349693	0.736196319	0	0.061349693	0	28.77300613	0	0	0.061349693	0.552147239	0	1.717791411	0	2.085889571	0	1.226993865	0	0.920245399	0	1.901840491	0	1.104294479	0	0	0	0.306748466	0	0.245398773	0	0.061349693	0	0	0	0	0	0.061349693	0	0	0	0	0.061349693	0	0	0	0	0	0	0.061349693	0	0	0	0.245398773	0	0.061349693	0.122699387	0	0	0	0.122699387	0	0.061349693	0.613496933	0.36809816	0	0.061349693	0.36809816	0.122699387	0.061349693	0.36809816	0.858895706	0.061349693	0	0.122699387	0.061349693	0.306748466	0	0.061349693	0	5.214723926	0	0.306748466	0	0.429447853	0	0.061349693	0.552147239	0.061349693	0	0.061349693	0.674846626	2.883435583	0.061349693	0	0
protist_Zotu156	0.552147239	0.736196319	53.86503067	0	0.36809816	0.429447853	28.34355828	0	0.18404908	1.349693252	31.22699387	0	0.36809816	0.061349693	1.165644172	0	0.552147239	0.061349693	1.717791411	0	0	0.552147239	0.920245399	0	0.122699387	0.920245399	5.030674847	0	0	0.306748466	1.042944785	0	0.797546012	0.490797546	1.042944785	0	0	0	17.79141104	0	0	0.429447853	4.049079755	0	0	0.122699387	3.435582822	0	0.429447853	0	0.552147239	0	0.429447853	1.411042945	0.245398773	0	0	0.245398773	2.085889571	0	0.122699387	0	4.846625767	0	0.122699387	5.398773006	0	0.36809816	0.122699387	0.736196319	0	0	0	0.490797546	0	0	0	1.656441718	0	0	0	1.411042945	0	2.63803681	0	0.613496933	0	1.963190184	0	2.147239264	0	0.797546012	0.061349693	1.840490798	0	0	0	2.024539877	0	0	0	11.04294479	0	0.122699387	0.061349693	5.460122699	0
protist_Zotu376	0	7.142857143	1.428571429	2.857142857	0	10	2.857142857	18.57142857	2.857142857	1.428571429	0	11.42857143	42.85714286	24.28571429	1.428571429	0	85.71428571	5.714285714	4.285714286	24.28571429	8.571428571	8.571428571	2.857142857	2.857142857	5.714285714	2.857142857	0	102.8571429	0	1.428571429	2.857142857	0	1.428571429	4.285714286	4.285714286	42.85714286	1.428571429	24.28571429	0	0	0	7.142857143	7.142857143	0	0	20	105.7142857	77.14285714	0	0	5.714285714	0	0	0	1.428571429	1.428571429	0	0	0	0	25.71428571	0	8.571428571	332.8571429	20	22.85714286	260	1.428571429	1.428571429	88.57142857	0	0	1.428571429	0	4.285714286	1.428571429	0	4.285714286	4.285714286	0	7.142857143	0	0	41.42857143	17.14285714	4.285714286	12.85714286	22.85714286	22.85714286	2.857142857	17.14285714	1.428571429	31.42857143	18.57142857	32.85714286	17.14285714	0	14.28571429	0	1.428571429	1.428571429	1.428571429	0	0	0	10	0
protist_Zotu140	0	0	15.71428571	12.85714286	0	0	2.857142857	0	1.428571429	0	0	0	88.57142857	5.714285714	4.285714286	11.42857143	15.71428571	0	0	12.85714286	0	0	0	1.428571429	12.85714286	0	0	1.428571429	0	0	0	0	0	0	0	32.85714286	0	0	0	0	0	0	0	1.428571429	0	0	1.428571429	0	0	0	0	0	0	0	1.428571429	0	0	0	1.428571429	0	0	0	2.857142857	12.85714286	0	18.57142857	11.42857143	1.428571429	0	35.71428571	582.8571429	0	0	1.428571429	42.85714286	20	0	1.428571429	38.57142857	11.42857143	0	0	48.57142857	7.142857143	0	0	4.285714286	12.85714286	0	20	10	0	0	7.142857143	2.857142857	15.71428571	0	2.857142857	0	0	0	15.71428571	0	2.857142857	0	2.857142857	0
