allGfishSid	Sample	Value
id389	HKBea1Feb	2.4
id389	HKBea1May	6
id389	HKBea1Nov	12.8
id389	HKBea2Aug	81.6
id389	HKBea2Feb	0.4
id389	HKBea2May	73.6
id389	HKBea2Nov	11.6
id389	HKBea3Aug	73.2
id389	HKBea3Feb	4
id389	HKBea3May	72.4
id389	HKBea3Nov	6.4
id389	HKSta1Aug	80.8
id389	HKSta1Feb	2
id389	HKSta1May	4.4
id389	HKSta1Nov	12.8
id389	HKSta2Aug	38.8
id389	HKSta2Feb	0
id389	HKSta2May	4.4
id389	HKSta2Nov	0.8
id389	HKSta3Aug	37.2
id389	HKSta3Feb	2
id389	HKSta3May	3.2
id389	HKSta3Nov	0.4
id389	HKSW1Aug	35.6
id389	HKSW1Feb	2
id389	HKSW1May	64.4
id389	HKSW1Nov	99.2
id389	HKSW2Aug	11.2
id389	HKSW2Feb	0.4
id389	HKSW2May	136.8
id389	HKSW2Nov	0
id389	HKSW3Aug	6.8
id389	HKSW3Feb	9.2
id389	HKSW3May	50.4
id389	HKSW3Nov	42.4
id389	LTCC1Aug	159.6
id389	LTCC1Feb	3.6
id389	LTCC1May	1141.6
id389	LTCC1Nov	42.8
id389	LTCC2Aug	136.4
id389	LTCC2Feb	19.2
id389	LTCC2May	992.8
id389	LTCC2Nov	59.6
id389	LTCC3Aug	117.2
id389	LTCC3Feb	23.2
id389	LTCC3May	936
id389	LTCC3Nov	30.8
id389	LTCMW1Aug	70.8
id389	LTCMW1Feb	146
id389	LTCMW1May	172
id389	LTCMW1Nov	111.2
id389	LTCMW2Aug	124.4
id389	LTCMW2Feb	68
id389	LTCMW2May	48.4
id389	LTCMW2Nov	74.8
id389	LTCMW3Aug	175.6
id389	LTCMW3Feb	11.2
id389	LTCMW3May	352.8
id389	LTCMW3Nov	40
id389	LTPC1Aug	80.8
id389	LTPC1Feb	2.8
id389	LTPC1May	1126.8
id389	LTPC1Nov	4
id389	LTPC2Aug	87.6
id389	LTPC2May	467.2
id389	LTPC2Nov	15.2
id389	LTPC3Aug	35.6
id389	LTPC3Feb	2.4
id389	LTPC3May	143.2
id389	LTPC3Nov	0
id389	SKBlu1Aug	20.4
id389	SKBlu1Feb	0.8
id389	SKBlu1May	13.6
id389	SKBlu1Nov	12.4
id389	SKBlu2Aug	23.6
id389	SKBlu2Feb	0.8
id389	SKBlu2May	127.2
id389	SKBlu2Nov	13.6
id389	SKBlu3Aug	14.4
id389	SKBlu3Feb	0.4
id389	SKBlu3May	69.2
id389	SKBlu3Nov	9.2
id389	SKLKW1Aug	14
id389	SKLKW1Feb	12
id389	SKLKW1May	128
id389	SKLKW1Nov	20.8
id389	SKLKW2Aug	23.6
id389	SKLKW2Feb	10
id389	SKLKW2May	266.8
id389	SKLKW2Nov	20.4
id389	SKLKW3Aug	0.4
id389	SKLKW3Feb	3.6
id389	SKLKW3May	298.8
id389	SKLKW3Nov	33.2
id389	SKSha1Aug	2
id389	SKSha1Feb	0.4
id389	SKSha1May	11.6
id389	SKSha1Nov	6.8
id389	SKSha2Aug	14
id389	SKSha2Feb	0.4
id389	SKSha2May	22.4
id389	SKSha2Nov	1.6
id389	SKSha3Aug	22
id389	SKSha3Feb	0
id389	SKSha3May	85.6
id389	SKSha3Nov	2
id39	HKBea1Aug	2
id39	HKBea1Feb	0
id39	HKBea1May	0
id39	HKBea1Nov	0
id39	HKBea2Aug	0
id39	HKBea2Feb	0
id39	HKBea2May	0
id39	HKBea2Nov	0
id39	HKBea3Aug	0
id39	HKBea3Feb	0
id39	HKBea3May	0
id39	HKBea3Nov	0
id39	HKSta1Aug	2
id39	HKSta1Feb	0
id39	HKSta1May	0
id39	HKSta1Nov	0
id39	HKSta2Aug	2
id39	HKSta2Feb	0
id39	HKSta2May	0
id39	HKSta2Nov	0
id39	HKSta3Aug	5
id39	HKSta3Feb	0
id39	HKSta3May	0
id39	HKSta3Nov	0
id39	HKSW1Aug	1
id39	HKSW1Feb	0
id39	HKSW1May	0
id39	HKSW1Nov	0
id39	HKSW2Aug	0
id39	HKSW2Feb	0
id39	HKSW2May	0
id39	HKSW2Nov	0
id39	HKSW3Aug	0
id39	HKSW3Feb	0
id39	HKSW3May	0
id39	HKSW3Nov	0
id39	LTCC1Aug	3
id39	LTCC1Feb	0
id39	LTCC1May	2
id39	LTCC1Nov	0
id39	LTCC2Aug	2
id39	LTCC2Feb	0
id39	LTCC2May	0
id39	LTCC2Nov	0
id39	LTCC3Aug	4
id39	LTCC3Feb	0
id39	LTCC3May	1
id39	LTCC3Nov	0
id39	LTCMW1Aug	112
id39	LTCMW1Feb	0
id39	LTCMW1May	0
id39	LTCMW1Nov	0
id39	LTCMW2Aug	0
id39	LTCMW2Feb	0
id39	LTCMW2May	0
id39	LTCMW2Nov	0
id39	LTCMW3Aug	2
id39	LTCMW3Feb	0
id39	LTCMW3May	0
id39	LTCMW3Nov	0
id39	LTPC1Aug	1
id39	LTPC1Feb	0
id39	LTPC1May	59
id39	LTPC1Nov	0
id39	LTPC2Aug	2
id39	LTPC2May	0
id39	LTPC2Nov	0
id39	LTPC3Aug	3
id39	LTPC3Feb	0
id39	LTPC3May	301
id39	LTPC3Nov	0
id39	SKBlu1Aug	0
id39	SKBlu1Feb	0
id39	SKBlu1May	0
id39	SKBlu1Nov	0
id39	SKBlu2Aug	0
id39	SKBlu2Feb	0
id39	SKBlu2May	137
id39	SKBlu2Nov	0
id39	SKBlu3Aug	0
id39	SKBlu3Feb	0
id39	SKBlu3May	4667
id39	SKBlu3Nov	0
id39	SKLKW1Aug	0
id39	SKLKW1Feb	0
id39	SKLKW1May	65
id39	SKLKW1Nov	0
id39	SKLKW2Aug	0
id39	SKLKW2Feb	0
id39	SKLKW2May	525
id39	SKLKW2Nov	0
id39	SKLKW3Aug	0
id39	SKLKW3Feb	0
id39	SKLKW3May	110
id39	SKLKW3Nov	0
id39	SKSha1Aug	0
id39	SKSha1Feb	0
id39	SKSha1May	0
id39	SKSha1Nov	0
id39	SKSha2Aug	0
id39	SKSha2Feb	0
id39	SKSha2May	1
id39	SKSha2Nov	0
id39	SKSha3Aug	0
id39	SKSha3Feb	0
id39	SKSha3May	2
id39	SKSha3Nov	0
id390	HKBea1Aug	0
id390	HKBea1Feb	2
id390	HKBea1May	0
id390	HKBea1Nov	0
id390	HKBea2Aug	2
id390	HKBea2Feb	3.6
id390	HKBea2May	1.2
id390	HKBea2Nov	1.2
id390	HKBea3Aug	3.2
id390	HKBea3Feb	2
id390	HKBea3May	1.6
id390	HKBea3Nov	0.4
id390	HKSta1Aug	2.4
id390	HKSta1Feb	4.8
id390	HKSta1May	1.2
id390	HKSta1Nov	0
id390	HKSta2Aug	0.8
id390	HKSta2Feb	2.4
id390	HKSta2May	0.4
id390	HKSta2Nov	0
id390	HKSta3Aug	1.2
id390	HKSta3Feb	4
id390	HKSta3May	0.4
id390	HKSta3Nov	0
id390	HKSW1Aug	1.2
id390	HKSW1Feb	2
id390	HKSW1May	1.6
id390	HKSW1Nov	1.6
id390	HKSW2Aug	0.4
id390	HKSW2Feb	0.4
id390	HKSW2May	1.6
id390	HKSW2Nov	0
id390	HKSW3Aug	0
id390	HKSW3Feb	4
id390	HKSW3May	1.6
id390	HKSW3Nov	0.8
id390	LTCC1Aug	0
id390	LTCC1Feb	2.4
id390	LTCC1May	8.8
id390	LTCC1Nov	0
id390	LTCC2Aug	0
id390	LTCC2Feb	0.8
id390	LTCC2May	18
id390	LTCC2Nov	0
id390	LTCC3Aug	0
id390	LTCC3Feb	1.6
id390	LTCC3May	12.4
id390	LTCC3Nov	0
id390	LTCMW1Aug	0.8
id390	LTCMW1Feb	7.2
id390	LTCMW1May	8.4
id390	LTCMW1Nov	0.4
id390	LTCMW2Aug	2
id390	LTCMW2Feb	5.2
id390	LTCMW2May	18
id390	LTCMW2Nov	0
id390	LTCMW3Aug	0.4
id390	LTCMW3Feb	1.2
id390	LTCMW3May	6
id390	LTCMW3Nov	0
id390	LTPC1Aug	0
id390	LTPC1Feb	0
id390	LTPC1May	29.6
id390	LTPC1Nov	0
id390	LTPC2Aug	0
id390	LTPC2May	3.6
id390	LTPC2Nov	0.4
id390	LTPC3Aug	0
id390	LTPC3Feb	0.8
id390	LTPC3May	9.6
id390	LTPC3Nov	0
id390	SKBlu1Aug	0
id390	SKBlu1Feb	0
id390	SKBlu1May	0
id390	SKBlu1Nov	0
id390	SKBlu2Aug	0
id390	SKBlu2Feb	0.4
id390	SKBlu2May	3.2
id390	SKBlu2Nov	0
id390	SKBlu3Aug	0
id390	SKBlu3Feb	2
id390	SKBlu3May	0.8
id390	SKBlu3Nov	0
id390	SKLKW1Aug	0
id390	SKLKW1Feb	0.4
id390	SKLKW1May	0.4
id390	SKLKW1Nov	0
id390	SKLKW2Aug	0.4
id390	SKLKW2Feb	0
id390	SKLKW2May	2.4
id390	SKLKW2Nov	0
id390	SKLKW3Aug	0
id390	SKLKW3Feb	0
id390	SKLKW3May	5.2
id390	SKLKW3Nov	0
id390	SKSha1Aug	0
id390	SKSha1Feb	0
id390	SKSha1May	1.2
id390	SKSha1Nov	0
id390	SKSha2Aug	0
id390	SKSha2Feb	0
id390	SKSha2May	0
id390	SKSha2Nov	0
id390	SKSha3Aug	0.4
id390	SKSha3Feb	0.4
id390	SKSha3May	0.4
id390	SKSha3Nov	0
id391	HKBea1Aug	4
id391	HKBea1Feb	4.4
id391	HKBea1May	18
id391	HKBea1Nov	70
id391	HKBea2Aug	6.8
id391	HKBea2Feb	4.8
id391	HKBea2May	22.4
id391	HKBea2Nov	408.8
id391	HKBea3Aug	11.2
id391	HKBea3Feb	0.8
id391	HKBea3May	26.4
id391	HKBea3Nov	56.8
id391	HKSta1Aug	10
id391	HKSta1Feb	0
id391	HKSta1May	8.8
id391	HKSta1Nov	322.8
id391	HKSta2Aug	24
id391	HKSta2Feb	0
id391	HKSta2May	6.8
id391	HKSta2Nov	59.6
id391	HKSta3Aug	4
id391	HKSta3Feb	0.8
id391	HKSta3May	5.2
id391	HKSta3Nov	1.2
id391	HKSW1Aug	29.6
id391	HKSW1Feb	0.4
id391	HKSW1May	24.8
id391	HKSW1Nov	302.8
id391	HKSW2Aug	3.6
id391	HKSW2Feb	0
id391	HKSW2May	6.4
id391	HKSW2Nov	185.2
id391	HKSW3Aug	1.6
id391	HKSW3Feb	2.8
id391	HKSW3May	11.2
id391	HKSW3Nov	369.6
id391	LTCC1Aug	69.2
id391	LTCC1Feb	1.6
id391	LTCC1May	30.4
id391	LTCC1Nov	46.4
id391	LTCC2Aug	54
id391	LTCC2Feb	6
id391	LTCC2May	20.4
id391	LTCC2Nov	50.8
id391	LTCC3Aug	61.6
id391	LTCC3Feb	4.8
id391	LTCC3May	43.2
id391	LTCC3Nov	132
id391	LTCMW1Aug	13.6
id391	LTCMW1Feb	29.6
id391	LTCMW1May	11.2
id391	LTCMW1Nov	45.6
id391	LTCMW2Aug	22.4
id391	LTCMW2Feb	6
id391	LTCMW2May	10.4
id391	LTCMW2Nov	90.8
id391	LTCMW3Aug	65.2
id391	LTCMW3Feb	4
id391	LTCMW3May	39.6
id391	LTCMW3Nov	436.4
id391	LTPC1Aug	35.2
id391	LTPC1Feb	2.8
id391	LTPC1May	59.6
id391	LTPC1Nov	50
id391	LTPC2Aug	109.2
id391	LTPC2May	40.8
id391	LTPC2Nov	35.2
id391	LTPC3Aug	41.6
id391	LTPC3Feb	0
id391	LTPC3May	14.8
id391	LTPC3Nov	3.6
id391	SKBlu1Aug	9.6
id391	SKBlu1Feb	0.4
id391	SKBlu1May	10.4
id391	SKBlu1Nov	152.4
id391	SKBlu2Aug	14
id391	SKBlu2Feb	1.2
id391	SKBlu2May	64.8
id391	SKBlu2Nov	219.2
id391	SKBlu3Aug	11.6
id391	SKBlu3Feb	2
id391	SKBlu3May	45.6
id391	SKBlu3Nov	256.8
id391	SKLKW1Aug	24.8
id391	SKLKW1Feb	2.8
id391	SKLKW1May	59.6
id391	SKLKW1Nov	392.4
id391	SKLKW2Aug	29.2
id391	SKLKW2Feb	3.2
id391	SKLKW2May	117.6
id391	SKLKW2Nov	277.6
id391	SKLKW3Aug	7.6
id391	SKLKW3Feb	0.8
id391	SKLKW3May	128.4
id391	SKLKW3Nov	379.2
id391	SKSha1Aug	2.8
id391	SKSha1Feb	0.4
id391	SKSha1May	10.4
id391	SKSha1Nov	716
id391	SKSha2Aug	8
id391	SKSha2Feb	0.8
id391	SKSha2May	6
id391	SKSha2Nov	836
id391	SKSha3Aug	4.4
id391	SKSha3Feb	0
id391	SKSha3May	4.8
id391	SKSha3Nov	502.4
id392	HKBea1Aug	91.2
id392	HKBea1Feb	11.2
id392	HKBea1May	62
id392	HKBea1Nov	30.8
id392	HKBea2Aug	104.8
id392	HKBea2Feb	17.2
id392	HKBea2May	58.8
id392	HKBea2Nov	226.4
id392	HKBea3Aug	162.4
id392	HKBea3Feb	11.2
id392	HKBea3May	89.6
id392	HKBea3Nov	47.6
id392	HKSta1Aug	149.2
id392	HKSta1Feb	12.4
id392	HKSta1May	6
id392	HKSta1Nov	94.4
id392	HKSta2Aug	94
id392	HKSta2Feb	4
id392	HKSta2May	4.8
id392	HKSta2Nov	68.4
id392	HKSta3Aug	101.6
id392	HKSta3Feb	12
id392	HKSta3May	4.8
id392	HKSta3Nov	13.2
id392	HKSW1Aug	92.8
id392	HKSW1Feb	6.8
id392	HKSW1May	69.2
id392	HKSW1Nov	213.6
id392	HKSW2Aug	40
id392	HKSW2Feb	4
id392	HKSW2May	53.6
id392	HKSW2Nov	390.8
id392	HKSW3Aug	42
id392	HKSW3Feb	19.6
id392	HKSW3May	14
id392	HKSW3Nov	223.6
id392	LTCC1Aug	434
id392	LTCC1Feb	2.4
id392	LTCC1May	198
id392	LTCC1Nov	59.6
id392	LTCC2Aug	232
id392	LTCC2Feb	12
id392	LTCC2May	209.2
id392	LTCC2Nov	16
id392	LTCC3Aug	362
id392	LTCC3Feb	22
id392	LTCC3May	229.6
id392	LTCC3Nov	36.8
id392	LTCMW1Aug	275.2
id392	LTCMW1Feb	40
id392	LTCMW1May	127.6
id392	LTCMW1Nov	70.4
id392	LTCMW2Aug	76
id392	LTCMW2Feb	48
id392	LTCMW2May	71.6
id392	LTCMW2Nov	130.4
id392	LTCMW3Aug	302.4
id392	LTCMW3Feb	6.4
id392	LTCMW3May	124.8
id392	LTCMW3Nov	246
id392	LTPC1Aug	75.2
id392	LTPC1Feb	0
id392	LTPC1May	517.6
id392	LTPC1Nov	43.6
id392	LTPC2Aug	90.8
id392	LTPC2May	304
id392	LTPC2Nov	13.2
id392	LTPC3Aug	64
id392	LTPC3Feb	0.4
id392	LTPC3May	154.4
id392	LTPC3Nov	0
id392	SKBlu1Aug	15.6
id392	SKBlu1Feb	2.4
id392	SKBlu1May	2.8
id392	SKBlu1Nov	28.8
id392	SKBlu2Aug	18.8
id392	SKBlu2Feb	0
id392	SKBlu2May	84.8
id392	SKBlu2Nov	62.4
id392	SKBlu3Aug	10.4
id392	SKBlu3Feb	2.4
id392	SKBlu3May	43.6
id392	SKBlu3Nov	61.2
id392	SKLKW1Aug	31.2
id392	SKLKW1Feb	6.8
id392	SKLKW1May	13.6
id392	SKLKW1Nov	65.6
id392	SKLKW2Aug	24.4
id392	SKLKW2Feb	1.6
id392	SKLKW2May	45.2
id392	SKLKW2Nov	67.6
id392	SKLKW3Aug	25.2
id392	SKLKW3Feb	1.6
id392	SKLKW3May	87.6
id392	SKLKW3Nov	66
id392	SKSha1Aug	0.8
id392	SKSha1Feb	0.8
id392	SKSha1May	16
id392	SKSha1Nov	45.6
id392	SKSha2Aug	8.8
id392	SKSha2Feb	0.8
id392	SKSha2May	25.2
id392	SKSha2Nov	37.2
id392	SKSha3Aug	20.4
id392	SKSha3Feb	1.2
id392	SKSha3May	43.2
id392	SKSha3Nov	25.2
id393	HKBea1Aug	0
id393	HKBea1Feb	34.28571429
id393	HKBea1May	50
id393	HKBea1Nov	0
id393	HKBea2Aug	0
id393	HKBea2Feb	5.714285714
id393	HKBea2May	4.285714286
id393	HKBea2Nov	0
id393	HKBea3Aug	0
id393	HKBea3Feb	1.428571429
id393	HKBea3May	22.85714286
id393	HKBea3Nov	15.71428571
id393	HKSta1Aug	1.428571429
id393	HKSta1Feb	0
id393	HKSta1May	4.285714286
id393	HKSta1Nov	0
id393	HKSta2Aug	5.714285714
id393	HKSta2Feb	0
id393	HKSta2May	4.285714286
id393	HKSta2Nov	14.28571429
id393	HKSta3Aug	0
id393	HKSta3Feb	0
id393	HKSta3May	17.14285714
id393	HKSta3Nov	0
id393	HKSW1Aug	7.142857143
id393	HKSW1Feb	1.428571429
id393	HKSW1May	4.285714286
id393	HKSW1Nov	12.85714286
id393	HKSW2Aug	7.142857143
id393	HKSW2Feb	1.428571429
id393	HKSW2May	0
id393	HKSW2Nov	0
id393	HKSW3Aug	2.857142857
id393	HKSW3Feb	1.428571429
id393	HKSW3May	0
id393	HKSW3Nov	21.42857143
id393	LTCC1Aug	0
id393	LTCC1Feb	0
id393	LTCC1May	0
id393	LTCC1Nov	0
id393	LTCC2Aug	0
id393	LTCC2Feb	0
id393	LTCC2May	1.428571429
id393	LTCC2Nov	0
id393	LTCC3Aug	0
id393	LTCC3Feb	1.428571429
id393	LTCC3May	0
id393	LTCC3Nov	1.428571429
id393	LTCMW1Aug	0
id393	LTCMW1Feb	0
id393	LTCMW1May	0
id393	LTCMW1Nov	0
id393	LTCMW2Aug	0
id393	LTCMW2Feb	0
id393	LTCMW2May	0
id393	LTCMW2Nov	5.714285714
id393	LTCMW3Aug	0
id393	LTCMW3Feb	0
id393	LTCMW3May	0
id393	LTCMW3Nov	0
id393	LTPC1Aug	7.142857143
id393	LTPC1Feb	0
id393	LTPC1May	1.428571429
id393	LTPC1Nov	0
id393	LTPC2Aug	4.285714286
id393	LTPC2May	1.428571429
id393	LTPC2Nov	0
id393	LTPC3Aug	7.142857143
id393	LTPC3Feb	0
id393	LTPC3May	1.428571429
id393	LTPC3Nov	0
id393	SKBlu1Aug	40
id393	SKBlu1Feb	5.714285714
id393	SKBlu1May	18.57142857
id393	SKBlu1Nov	5.714285714
id393	SKBlu2Aug	22.85714286
id393	SKBlu2Feb	4.285714286
id393	SKBlu2May	74.28571429
id393	SKBlu2Nov	44.28571429
id393	SKBlu3Aug	8.571428571
id393	SKBlu3Feb	7.142857143
id393	SKBlu3May	91.42857143
id393	SKBlu3Nov	11.42857143
id393	SKLKW1Aug	144.2857143
id393	SKLKW1Feb	2.857142857
id393	SKLKW1May	85.71428571
id393	SKLKW1Nov	47.14285714
id393	SKLKW2Aug	160
id393	SKLKW2Feb	0
id393	SKLKW2May	87.14285714
id393	SKLKW2Nov	22.85714286
id393	SKLKW3Aug	0
id393	SKLKW3Feb	0
id393	SKLKW3May	54.28571429
id393	SKLKW3Nov	37.14285714
id393	SKSha1Aug	18.57142857
id393	SKSha1Feb	0
id393	SKSha1May	0
id393	SKSha1Nov	22.85714286
id393	SKSha2Aug	11.42857143
id393	SKSha2Feb	0
id393	SKSha2May	17.14285714
id393	SKSha2Nov	8.571428571
id393	SKSha3Aug	1.428571429
id393	SKSha3Feb	0
id393	SKSha3May	2.857142857
id393	SKSha3Nov	31.42857143
id394	HKBea1Aug	8.571428572
id394	HKBea1Feb	248.5714286
id394	HKBea1May	18.57142857
id394	HKBea1Nov	518.5714286
id394	HKBea2Aug	7.142857143
id394	HKBea2Feb	174.2857143
id394	HKBea2May	97.14285713
id394	HKBea2Nov	25.71428571
id394	HKBea3Aug	20
id394	HKBea3Feb	192.8571429
id394	HKBea3May	17.14285714
id394	HKBea3Nov	567.1428571
id394	HKSta1Aug	27.14285715
id394	HKSta1Feb	228.5714286
id394	HKSta1May	204.2857143
id394	HKSta1Nov	104.2857143
id394	HKSta2Aug	31.42857143
id394	HKSta2Feb	27.14285715
id394	HKSta2May	208.5714286
id394	HKSta2Nov	174.2857143
id394	HKSta3Aug	27.14285714
id394	HKSta3Feb	124.2857143
id394	HKSta3May	335.7142857
id394	HKSta3Nov	132.8571429
id394	HKSW1Aug	58.57142857
id394	HKSW1Feb	91.42857144
id394	HKSW1May	15.71428571
id394	HKSW1Nov	441.4285715
id394	HKSW2Aug	40
id394	HKSW2Feb	44.28571429
id394	HKSW2May	5.714285715
id394	HKSW2Nov	0
id394	HKSW3Aug	35.71428571
id394	HKSW3Feb	87.14285714
id394	HKSW3May	28.57142857
id394	HKSW3Nov	408.5714286
id394	LTCC1Aug	8.571428572
id394	LTCC1Feb	91.42857143
id394	LTCC1May	30
id394	LTCC1Nov	177.1428572
id394	LTCC2Aug	18.57142857
id394	LTCC2Feb	78.57142857
id394	LTCC2May	35.71428572
id394	LTCC2Nov	8.571428571
id394	LTCC3Aug	35.71428572
id394	LTCC3Feb	68.57142858
id394	LTCC3May	100
id394	LTCC3Nov	35.71428572
id394	LTCMW1Aug	18.57142857
id394	LTCMW1Feb	164.2857143
id394	LTCMW1May	8.571428572
id394	LTCMW1Nov	31.42857143
id394	LTCMW2Aug	27.14285714
id394	LTCMW2Feb	27.14285714
id394	LTCMW2May	50.00000001
id394	LTCMW2Nov	17.14285714
id394	LTCMW3Aug	48.57142857
id394	LTCMW3Feb	135.7142857
id394	LTCMW3May	160
id394	LTCMW3Nov	0
id394	LTPC1Aug	8.571428573
id394	LTPC1Feb	200
id394	LTPC1May	47.14285714
id394	LTPC1Nov	237.1428571
id394	LTPC2Aug	2.857142857
id394	LTPC2May	20
id394	LTPC2Nov	107.1428571
id394	LTPC3Aug	12.85714286
id394	LTPC3Feb	37.14285715
id394	LTPC3May	17.14285714
id394	LTPC3Nov	0
id394	SKBlu1Aug	164.2857143
id394	SKBlu1Feb	765.7142857
id394	SKBlu1May	138.5714286
id394	SKBlu1Nov	117.1428571
id394	SKBlu2Aug	237.1428571
id394	SKBlu2Feb	251.4285714
id394	SKBlu2May	61.42857143
id394	SKBlu2Nov	194.2857143
id394	SKBlu3Aug	118.5714286
id394	SKBlu3Feb	400
id394	SKBlu3May	75.71428572
id394	SKBlu3Nov	150
id394	SKLKW1Aug	11.42857143
id394	SKLKW1Feb	125.7142857
id394	SKLKW1May	75.71428572
id394	SKLKW1Nov	98.57142857
id394	SKLKW2Aug	14.28571429
id394	SKLKW2Feb	105.7142857
id394	SKLKW2May	77.14285714
id394	SKLKW2Nov	70
id394	SKLKW3Aug	131.4285714
id394	SKLKW3Feb	107.1428571
id394	SKLKW3May	145.7142857
id394	SKLKW3Nov	62.85714286
id394	SKSha1Aug	1035.714286
id394	SKSha1Feb	724.2857143
id394	SKSha1May	40
id394	SKSha1Nov	624.2857143
id394	SKSha2Aug	1414.285714
id394	SKSha2Feb	960
id394	SKSha2May	34.28571429
id394	SKSha2Nov	490
id394	SKSha3Aug	930
id394	SKSha3Feb	1297.142857
id394	SKSha3May	32.85714286
id394	SKSha3Nov	568.5714286
id395	HKBea1Aug	187.1428571
id395	HKBea1Feb	307.1428572
id395	HKBea1May	358.5714286
id395	HKBea1Nov	271.4285715
id395	HKBea2Aug	34.28571429
id395	HKBea2Feb	212.8571428
id395	HKBea2May	227.1428571
id395	HKBea2Nov	381.4285714
id395	HKBea3Aug	121.4285714
id395	HKBea3Feb	245.7142857
id395	HKBea3May	445.7142857
id395	HKBea3Nov	658.5714286
id395	HKSta1Aug	362.8571428
id395	HKSta1Feb	158.5714286
id395	HKSta1May	234.2857143
id395	HKSta1Nov	1751.428571
id395	HKSta2Aug	1230
id395	HKSta2Feb	44.28571428
id395	HKSta2May	214.2857143
id395	HKSta2Nov	522.8571428
id395	HKSta3Aug	81.42857143
id395	HKSta3Feb	114.2857143
id395	HKSta3May	174.2857143
id395	HKSta3Nov	2032.857143
id395	HKSW1Aug	808.5714286
id395	HKSW1Feb	62.85714286
id395	HKSW1May	272.8571428
id395	HKSW1Nov	685.7142857
id395	HKSW2Aug	360
id395	HKSW2Feb	27.14285714
id395	HKSW2May	64.28571429
id395	HKSW2Nov	58.57142857
id395	HKSW3Aug	314.2857143
id395	HKSW3Feb	85.71428573
id395	HKSW3May	165.7142857
id395	HKSW3Nov	1121.428571
id395	LTCC1Aug	87.14285715
id395	LTCC1Feb	105.7142857
id395	LTCC1May	137.1428572
id395	LTCC1Nov	148.5714286
id395	LTCC2Aug	138.5714286
id395	LTCC2Feb	112.8571429
id395	LTCC2May	222.8571429
id395	LTCC2Nov	155.7142857
id395	LTCC3Aug	114.2857143
id395	LTCC3Feb	172.8571429
id395	LTCC3May	107.1428571
id395	LTCC3Nov	87.14285715
id395	LTCMW1Aug	318.5714286
id395	LTCMW1Feb	398.5714286
id395	LTCMW1May	164.2857143
id395	LTCMW1Nov	174.2857143
id395	LTCMW2Aug	258.5714286
id395	LTCMW2Feb	164.2857143
id395	LTCMW2May	474.2857143
id395	LTCMW2Nov	117.1428572
id395	LTCMW3Aug	241.4285714
id395	LTCMW3Feb	104.2857143
id395	LTCMW3May	355.7142857
id395	LTCMW3Nov	0
id395	LTPC1Aug	108.5714286
id395	LTPC1Feb	12.85714286
id395	LTPC1May	311.4285714
id395	LTPC1Nov	245.7142857
id395	LTPC2Aug	162.8571429
id395	LTPC2May	192.8571429
id395	LTPC2Nov	252.8571429
id395	LTPC3Aug	190
id395	LTPC3Feb	37.14285714
id395	LTPC3May	180
id395	LTPC3Nov	0
id395	SKBlu1Aug	357.1428571
id395	SKBlu1Feb	245.7142857
id395	SKBlu1May	2902.857143
id395	SKBlu1Nov	338.5714286
id395	SKBlu2Aug	512.8571429
id395	SKBlu2Feb	239.9999999
id395	SKBlu2May	1598.571429
id395	SKBlu2Nov	628.5714286
id395	SKBlu3Aug	282.8571429
id395	SKBlu3Feb	218.5714286
id395	SKBlu3May	2737.142857
id395	SKBlu3Nov	715.7142857
id395	SKLKW1Aug	451.4285714
id395	SKLKW1Feb	112.8571429
id395	SKLKW1May	1787.142857
id395	SKLKW1Nov	338.5714286
id395	SKLKW2Aug	515.7142857
id395	SKLKW2Feb	58.57142857
id395	SKLKW2May	1671.428571
id395	SKLKW2Nov	458.5714287
id395	SKLKW3Aug	214.2857143
id395	SKLKW3Feb	45.71428572
id395	SKLKW3May	2340
id395	SKLKW3Nov	357.1428572
id395	SKSha1Aug	1675.714286
id395	SKSha1Feb	164.2857143
id395	SKSha1May	632.8571429
id395	SKSha1Nov	1225.714286
id395	SKSha2Aug	1361.428571
id395	SKSha2Feb	207.1428571
id395	SKSha2May	782.8571428
id395	SKSha2Nov	1015.714286
id395	SKSha3Aug	2697.142857
id395	SKSha3Feb	331.4285714
id395	SKSha3May	492.8571429
id395	SKSha3Nov	920
id396	HKBea1Aug	0
id396	HKBea1Feb	2.857142857
id396	HKBea1May	0
id396	HKBea1Nov	1.428571429
id396	HKBea2Aug	2.857142857
id396	HKBea2Feb	8.571428571
id396	HKBea2May	4.285714286
id396	HKBea2Nov	0
id396	HKBea3Aug	0
id396	HKBea3Feb	24.28571429
id396	HKBea3May	0
id396	HKBea3Nov	25.71428571
id396	HKSta1Aug	1.428571429
id396	HKSta1Feb	4.285714286
id396	HKSta1May	2.857142857
id396	HKSta1Nov	0
id396	HKSta2Aug	24.28571429
id396	HKSta2Feb	0
id396	HKSta2May	8.571428571
id396	HKSta2Nov	0
id396	HKSta3Aug	0
id396	HKSta3Feb	0
id396	HKSta3May	14.28571429
id396	HKSta3Nov	1.428571429
id396	HKSW1Aug	12.85714286
id396	HKSW1Feb	1.428571429
id396	HKSW1May	0
id396	HKSW1Nov	8.571428571
id396	HKSW2Aug	5.714285714
id396	HKSW2Feb	4.285714286
id396	HKSW2May	1.428571429
id396	HKSW2Nov	0
id396	HKSW3Aug	2.857142857
id396	HKSW3Feb	0
id396	HKSW3May	5.714285714
